Data,Unique ZZP users per 10.000 tweets,CBS data,UniqueZZP,Messages Per Day,Nltwitter gebruikers,"Unique ZZP users per 10,000 tweets per 10 million Dutch twitter users",,,,,jaar,Nltwitter gebruikers
12/15/2011,2.65,#N/A,783,2949470,3106000.00,8.5470516317,,,,,,
12/16/2011,2.43,#N/A,762,3135655,3106000.00,7.8239352297,,,,,,
12/17/2011,0.99,#N/A,311,3146593,3106000.00,3.1821332788,,,,,,
12/18/2011,0.54,#N/A,171,3145600,3106000.00,1.7502140379,,,,,,
12/19/2011,1.47,#N/A,440,2998073,3106000.00,4.7250784323,,,,,,
12/20/2011,1.88,#N/A,565,3006720,3106000.00,6.0499809896,,,,,,
12/21/2011,1.47,#N/A,455,3089538,3106000.00,4.7415070872,,,,,,
12/22/2011,1.75,#N/A,541,3093452,3106000.00,5.6305709082,,,,,,
12/23/2011,1.29,#N/A,426,3313139,3106000.00,4.1396963932,,,,,,
12/24/2011,0.57,#N/A,180,3170869,3106000.00,1.8276488335,,,,,,
12/25/2011,0.32,#N/A,101,3193218,3106000.00,1.0183366016,,,,,,
12/26/2011,0.38,#N/A,121,3177892,3106000.00,1.2258710395,,,,,,
12/27/2011,0.97,#N/A,320,3301922,3106000.00,3.1201948597,,,,,,
12/28/2011,1.07,#N/A,355,3313986,3106000.00,3.4488652961,,,,,,
12/29/2011,1.02,#N/A,341,3333767,3106000.00,3.2931967966,,,,,,
12/30/2011,0.89,#N/A,299,3363603,3106000.00,2.8619695303,,,,,,
12/31/2011,0.02,#N/A,5,3311704,3106000.00,0.0486090396,,,,,,
1/1/2012,0.42,1252,141,3365314,4222000.00,0.9923738038,,,,,,
1/2/2012,1.27,#N/A,414,3259011,4222000.00,3.0088205445,,,,,,
1/3/2012,1.22,#N/A,411,3363503,4222000.00,2.8942215542,,,,,,
1/4/2012,1.20,#N/A,377,3134827,4222000.00,2.8484561788,,,,,,
1/5/2012,1.43,#N/A,451,3156039,4222000.00,3.3846670353,,,,,,
1/6/2012,1.26,#N/A,425,3372135,4222000.00,2.9851471783,,,,,,
1/7/2012,0.67,#N/A,237,3527078,4222000.00,1.5915308195,,,,,,
1/8/2012,0.47,#N/A,166,3499077,4222000.00,1.1236637215,,,,,,
1/9/2012,1.25,#N/A,455,3647604,4222000.00,2.954510137,,,,,,
1/10/2012,1.93,#N/A,643,3337778,4222000.00,4.5628405886,,,,,,
1/11/2012,1.91,#N/A,631,3311255,4222000.00,4.5135525499,,,,,,
1/12/2012,1.66,#N/A,549,3298882,4222000.00,3.9417341887,,,,,,
1/13/2012,1.41,#N/A,476,3387621,4222000.00,3.32808115,,,,,,
1/14/2012,0.72,#N/A,242,3343154,4222000.00,1.7145128897,,,,,,
1/15/2012,0.66,#N/A,222,3362014,4222000.00,1.5639945231,,,,,,
1/16/2012,1.51,#N/A,506,3353824,4222000.00,3.5734854624,,,,,,
1/17/2012,1.60,#N/A,532,3332247,4222000.00,3.7814313263,,,,,,
1/18/2012,1.80,#N/A,601,3342889,4222000.00,4.2582807071,,,,,,
1/19/2012,1.65,#N/A,557,3370341,4222000.00,3.9143812513,,,,,,
1/20/2012,1.54,#N/A,528,3418334,4222000.00,3.6584843272,,,,,,
1/21/2012,0.73,#N/A,245,3357040,4222000.00,1.7285873855,,,,,,
1/22/2012,0.64,#N/A,214,3332826,4222000.00,1.5208378192,,,,,,
1/23/2012,2.63,#N/A,897,3406606,4222000.00,6.2366634254,,,,,,
1/24/2012,1.88,#N/A,634,3371419,4222000.00,4.4540829307,,,,,,
1/25/2012,1.57,#N/A,538,3421723,4222000.00,3.7240816792,,,,,,
1/26/2012,1.58,#N/A,543,3444620,4222000.00,3.7337074108,,,,,,
1/27/2012,2.35,#N/A,813,3455858,4222000.00,5.5720682523,,,,,,
1/28/2012,0.80,#N/A,273,3394057,4222000.00,1.9051329416,,,,,,
1/29/2012,0.69,#N/A,236,3418331,4222000.00,1.6352330662,,,,,,
1/30/2012,1.58,#N/A,541,3425837,4222000.00,3.7403508418,,,,,,
1/31/2012,1.67,#N/A,543,3255390,4222000.00,3.9507411466,,,,,,
2/1/2012,1.79,#N/A,601,3361082,4222000.00,4.2352313138,,,,,,
2/2/2012,1.63,#N/A,507,3106370,4222000.00,3.8657747675,,,,,,
2/3/2012,1.55,#N/A,544,3500393,4222000.00,3.6809834434,,,,,,
2/4/2012,0.89,#N/A,287,3227479,4222000.00,2.1062030756,,,,,,
2/5/2012,0.65,#N/A,221,3379584,4222000.00,1.5488551329,,,,,,
2/6/2012,1.73,#N/A,587,3384390,4222000.00,4.1080854556,,,,,,
2/7/2012,1.71,#N/A,576,3363007,4222000.00,4.0567335443,,,,,,
2/8/2012,1.58,#N/A,509,3231155,4222000.00,3.7311418607,,,,,,
2/9/2012,1.80,#N/A,184,1019432,4222000.00,4.2750513146,,,,,,
2/10/2012,1.37,#N/A,409,2986743,4222000.00,3.2434501281,,,,,,
2/11/2012,0.76,#N/A,258,3382288,4222000.00,1.8067201668,,,,,,
2/12/2012,1.48,#N/A,507,3424018,4222000.00,3.5071447535,,,,,,
2/13/2012,1.40,#N/A,479,3418288,4222000.00,3.3190105588,,,,,,
2/14/2012,1.63,#N/A,549,3375518,4222000.00,3.8522431117,,,,,,
2/15/2012,1.47,#N/A,494,3368437,4222000.00,3.4736038768,,,,,,
2/16/2012,1.67,#N/A,564,3381659,4222000.00,3.9503089522,,,,,,
2/17/2012,1.31,#N/A,453,3469952,4222000.00,3.092121182,,,,,,
2/18/2012,0.73,#N/A,251,3422504,4222000.00,1.7370468346,,,,,,
2/19/2012,0.63,#N/A,220,3479238,4222000.00,1.4976844264,,,,,,
2/20/2012,1.23,#N/A,433,3522260,4222000.00,2.9117109291,,,,,,
2/21/2012,1.66,#N/A,587,3543200,4222000.00,3.9239566874,,,,,,
2/22/2012,1.45,#N/A,513,3542716,4222000.00,3.4297526269,,,,,,
2/23/2012,1.50,#N/A,531,3534642,4222000.00,3.5582041224,,,,,,
2/24/2012,1.22,#N/A,437,3575405,4222000.00,2.89492932,,,,,,
2/25/2012,0.71,#N/A,247,3500578,4222000.00,1.6712405525,,,,,,
2/26/2012,0.78,#N/A,272,3497043,4222000.00,1.8422548248,,,,,,
2/27/2012,1.54,#N/A,554,3602037,4222000.00,3.6428674246,,,,,,
2/28/2012,1.39,#N/A,495,3551709,4222000.00,3.3010309344,,,,,,
2/29/2012,1.60,#N/A,572,3572012,4222000.00,3.792843215,,,,,,
3/1/2012,1.63,#N/A,585,3592380,4222000.00,3.8570508745,,,,,,
3/2/2012,1.22,#N/A,438,3585590,4222000.00,2.893311902,,,,,,
3/3/2012,0.70,#N/A,246,3516779,4222000.00,1.656806542,,,,,,
3/4/2012,0.54,#N/A,191,3519684,4222000.00,1.2853205889,,,,,,
3/5/2012,1.34,#N/A,466,3488661,4222000.00,3.1637992405,,,,,,
3/6/2012,1.34,#N/A,465,3464649,4222000.00,3.1788898573,,,,,,
3/7/2012,1.56,#N/A,531,3399222,4222000.00,3.6999577361,,,,,,
3/8/2012,1.40,#N/A,478,3412306,4222000.00,3.3178878177,,,,,,
3/9/2012,1.40,#N/A,484,3452076,4222000.00,3.320831074,,,,,,
3/10/2012,0.69,#N/A,238,3441311,4222000.00,1.6380788591,,,,,,
3/11/2012,0.55,#N/A,192,3461080,4222000.00,1.3139273778,,,,,,
3/12/2012,1.47,#N/A,498,3384773,4222000.00,3.4848297509,,,,,,
3/13/2012,1.67,#N/A,562,3363461,4222000.00,3.957598113,,,,,,
3/14/2012,2.14,#N/A,727,3397498,4222000.00,5.0682376658,,,,,,
3/15/2012,1.81,#N/A,614,3384367,4222000.00,4.2970725921,,,,,,
3/16/2012,1.26,#N/A,436,3451376,4222000.00,2.9920991826,,,,,,
3/17/2012,0.69,#N/A,238,3453851,4222000.00,1.6321314373,,,,,,
3/18/2012,0.51,#N/A,174,3425421,4222000.00,1.2031424869,,,,,,
3/19/2012,1.42,#N/A,480,3376301,4222000.00,3.3673003154,,,,,,
3/20/2012,1.51,#N/A,506,3354519,4222000.00,3.5727450962,,,,,,
3/21/2012,1.69,#N/A,574,3392050,4222000.00,4.0080341953,,,,,,
3/22/2012,1.65,#N/A,534,3238073,4222000.00,3.9060373583,,,,,,
3/23/2012,1.41,#N/A,481,3410507,4222000.00,3.3404725102,,,,,,
3/24/2012,0.79,#N/A,101,1273161,4222000.00,1.878969879,,,,,,
3/25/2012,0.84,#N/A,286,3388589,4222000.00,1.9990741689,,,,,,
3/26/2012,1.99,#N/A,674,3391524,4222000.00,4.707027904,,,,,,
3/27/2012,2.63,#N/A,908,3452015,4222000.00,6.2300989635,,,,,,
3/28/2012,1.95,#N/A,675,3466324,4222000.00,4.6122877037,,,,,,
3/29/2012,1.71,#N/A,593,3475176,4222000.00,4.0416589196,,,,,,
3/30/2012,1.44,#N/A,517,3587897,4222000.00,3.4129690278,,,,,,
3/31/2012,0.83,#N/A,291,3520416,4222000.00,1.957856124,,,,,,
4/1/2012,0.69,#N/A,238,3471653,4222000.00,1.6237621665,,,,,,
4/2/2012,1.56,#N/A,537,3451587,4222000.00,3.6849977933,,,,,,
4/3/2012,1.80,#N/A,626,3484110,4222000.00,4.2556337667,,,,,,
4/4/2012,2.20,#N/A,321,1457553,4222000.00,5.2162986447,,,,,,
4/5/2012,1.56,#N/A,401,2568914,4222000.00,3.6972309345,,,,,,
4/6/2012,1.10,#N/A,392,3573763,4222000.00,2.5980176063,,,,,,
4/7/2012,0.62,#N/A,221,3562897,4222000.00,1.4691656889,,,,,,
4/8/2012,0.53,#N/A,188,3546092,4222000.00,1.2557107769,,,,,,
4/9/2012,0.68,#N/A,233,3412825,4222000.00,1.6170508336,,,,,,
4/10/2012,1.38,#N/A,492,3567910,4222000.00,3.2661263618,,,,,,
4/11/2012,1.55,#N/A,548,3537787,4222000.00,3.6688558432,,,,,,
4/12/2012,1.47,#N/A,518,3518362,4222000.00,3.4871530539,,,,,,
4/13/2012,1.37,#N/A,498,3626512,4222000.00,3.252535122,,,,,,
4/14/2012,0.84,#N/A,297,3547179,4222000.00,1.9831479515,,,,,,
4/15/2012,0.76,#N/A,263,3479250,4222000.00,1.7904074801,,,,,,
4/16/2012,1.65,#N/A,580,3512295,4222000.00,3.9112788462,,,,,,
4/17/2012,1.63,#N/A,566,3481737,4222000.00,3.8503680017,,,,,,
4/18/2012,2.32,#N/A,823,3544956,4222000.00,5.498835872,,,,,,
4/19/2012,1.91,#N/A,680,3568503,4222000.00,4.5134082409,,,,,,
4/20/2012,1.47,#N/A,536,3652277,4222000.00,3.4760246885,,,,,,
4/21/2012,0.74,#N/A,264,3585349,4222000.00,1.7440312455,,,,,,
4/22/2012,0.74,#N/A,258,3504527,4222000.00,1.7437012012,,,,,,
4/23/2012,1.48,#N/A,531,3579433,4222000.00,3.5136787686,,,,,,
4/24/2012,2.44,#N/A,871,3572348,4222000.00,5.7749225886,,,,,,
4/25/2012,1.99,#N/A,694,3483718,4222000.00,4.7184379585,,,,,,
4/26/2012,1.71,#N/A,617,3598158,4222000.00,4.0615023156,,,,,,
4/27/2012,1.37,#N/A,492,3588118,4222000.00,3.2477317936,,,,,,
4/28/2012,0.72,#N/A,257,3592369,4222000.00,1.6944702736,,,,,,
4/29/2012,0.59,#N/A,209,3561532,4222000.00,1.3899244876,,,,,,
4/30/2012,0.61,#N/A,223,3679855,4222000.00,1.4353437676,,,,,,
5/1/2012,1.39,#N/A,494,3545879,4222000.00,3.2997786506,,,,,,
5/2/2012,1.50,#N/A,443,2961036,4222000.00,3.543576474,,,,,,
5/3/2012,1.35,#N/A,483,3588420,4222000.00,3.1880537377,,,,,,
5/4/2012,1.18,#N/A,427,3620474,4222000.00,2.7934712953,,,,,,
5/5/2012,0.74,#N/A,266,3602305,4222000.00,1.748972282,,,,,,
5/6/2012,0.80,#N/A,283,3546381,4222000.00,1.890091439,,,,,,
5/7/2012,1.37,#N/A,501,3647653,4222000.00,3.2531641639,,,,,,
5/8/2012,1.47,#N/A,526,3583163,4222000.00,3.4769700541,,,,,,
5/9/2012,1.41,#N/A,505,3588257,4222000.00,3.3334167119,,,,,,
5/10/2012,1.37,#N/A,489,3570358,4222000.00,3.2439852072,,,,,,
5/11/2012,1.59,#N/A,582,3659142,4222000.00,3.7672591141,,,,,,
5/12/2012,0.92,#N/A,330,3579249,4222000.00,2.183754428,,,,,,
5/13/2012,0.75,#N/A,258,3457764,4222000.00,1.7672831169,,,,,,
5/14/2012,1.68,#N/A,591,3520788,4222000.00,3.9758443744,,,,,,
5/15/2012,1.50,#N/A,529,3536984,4222000.00,3.5424550468,,,,,,
5/16/2012,1.43,#N/A,522,3648010,4222000.00,3.3891926342,,,,,,
5/17/2012,0.86,#N/A,306,3556497,4222000.00,2.0378900591,,,,,,
5/18/2012,0.99,#N/A,357,3613050,4222000.00,2.3403241569,,,,,,
5/19/2012,0.78,#N/A,281,3622430,4222000.00,1.8373339039,,,,,,
5/20/2012,0.61,#N/A,217,3534857,4222000.00,1.4540175733,,,,,,
5/21/2012,1.46,#N/A,528,3610333,4222000.00,3.4639246198,,,,,,
5/22/2012,1.89,#N/A,669,3539531,4222000.00,4.4767430542,,,,,,
5/23/2012,1.60,#N/A,575,3600276,4222000.00,3.7828038321,,,,,,
5/24/2012,1.69,#N/A,603,3573476,4222000.00,3.9967613184,,,,,,
5/25/2012,1.78,#N/A,632,3557979,4222000.00,4.2072223883,,,,,,
5/26/2012,0.85,#N/A,297,3499766,4222000.00,2.0100146031,,,,,,
5/27/2012,0.59,#N/A,203,3434608,4222000.00,1.3999116631,,,,,,
5/28/2012,0.75,#N/A,247,3311582,4222000.00,1.7666202772,,,,,,
5/29/2012,1.42,#N/A,493,3471524,4222000.00,3.3636323311,,,,,,
5/30/2012,1.95,#N/A,673,3449792,4222000.00,4.6206590566,,,,,,
5/31/2012,1.75,#N/A,607,3467477,4222000.00,4.1462632564,,,,,,
6/1/2012,1.61,#N/A,576,3568008,4222000.00,3.8236526674,,,,,,
6/2/2012,1.00,#N/A,349,3488930,4222000.00,2.3692721087,,,,,,
6/3/2012,0.81,#N/A,272,3341692,4222000.00,1.9278989025,,,,,,
6/4/2012,1.76,#N/A,605,3441345,4222000.00,4.1639828507,,,,,,
6/5/2012,1.85,#N/A,633,3421830,4222000.00,4.3815427309,,,,,,
6/6/2012,3.50,#N/A,1168,3338440,4222000.00,8.2866889706,,,,,,
6/7/2012,2.10,#N/A,717,3419877,4222000.00,4.9658139055,,,,,,
6/8/2012,1.73,#N/A,618,3581868,4222000.00,4.0865862466,,,,,,
6/9/2012,1.00,#N/A,348,3475176,4222000.00,2.371833565,,,,,,
6/10/2012,0.76,#N/A,256,3361506,4222000.00,1.8037977695,,,,,,
6/11/2012,2.23,#N/A,764,3420915,4222000.00,5.289721974,,,,,,
6/12/2012,2.17,#N/A,753,3464865,4222000.00,5.1474297609,,,,,,
6/13/2012,1.54,#N/A,546,3535340,4222000.00,3.657996004,,,,,,
6/14/2012,2.18,#N/A,758,3476540,4222000.00,5.1642082369,,,,,,
6/15/2012,1.67,#N/A,596,3573344,4222000.00,3.950510348,,,,,,
6/16/2012,0.88,#N/A,308,3491216,4222000.00,2.0895644371,,,,,,
6/17/2012,0.87,#N/A,294,3390802,4222000.00,2.0536511409,,,,,,
6/18/2012,2.04,#N/A,704,3449266,4222000.00,4.8342348253,,,,,,
6/19/2012,1.83,#N/A,639,3483681,4222000.00,4.3445444935,,,,,,
6/20/2012,1.58,#N/A,559,3530373,4222000.00,3.7503602411,,,,,,
6/21/2012,2.00,#N/A,654,3272060,4222000.00,4.7341090819,,,,,,
6/22/2012,1.96,#N/A,711,3636684,4222000.00,4.6306910413,,,,,,
6/23/2012,0.98,#N/A,343,3509293,4222000.00,2.3150280684,,,,,,
6/24/2012,0.88,#N/A,302,3421261,4222000.00,2.0907519342,,,,,,
6/25/2012,2.24,#N/A,800,3573206,4222000.00,5.3029032481,,,,,,
6/26/2012,1.72,#N/A,615,3585763,4222000.00,4.0623309835,,,,,,
6/27/2012,1.60,#N/A,574,3598570,4222000.00,3.778015265,,,,,,
6/28/2012,1.50,#N/A,540,3611302,4222000.00,3.5416996003,,,,,,
6/29/2012,1.42,#N/A,524,3677749,4222000.00,3.3746673674,,,,,,
6/30/2012,0.85,#N/A,301,3541430,4222000.00,2.0131197273,,,,,,
7/1/2012,0.68,#N/A,236,3471912,4222000.00,1.6099969937,,,,,,
7/2/2012,1.44,#N/A,521,3612877,4222000.00,3.415594598,,,,,,
7/3/2012,1.72,#N/A,623,3624098,4222000.00,4.0716448042,,,,,,
7/4/2012,1.65,#N/A,600,3632493,4222000.00,3.9122647387,,,,,,
7/5/2012,1.52,#N/A,556,3654608,4222000.00,3.6034272797,,,,,,
7/6/2012,1.52,#N/A,563,3704649,4222000.00,3.5995076359,,,,,,
7/7/2012,0.89,#N/A,317,3557140,4222000.00,2.1107659271,,,,,,
7/8/2012,1.14,#N/A,400,3495277,4222000.00,2.7105671029,,,,,,
7/9/2012,1.56,#N/A,555,3551302,4222000.00,3.7015800703,,,,,,
7/10/2012,1.53,#N/A,547,3575654,4222000.00,3.6233777233,,,,,,
7/11/2012,1.38,#N/A,498,3599741,4222000.00,3.2767239783,,,,,,
7/12/2012,1.27,#N/A,460,3623017,4222000.00,3.007247904,,,,,,
7/13/2012,1.50,#N/A,545,3625916,4222000.00,3.5600863714,,,,,,
7/14/2012,0.97,#N/A,343,3523755,4222000.00,2.3055268585,,,,,,
7/15/2012,0.77,#N/A,267,3486817,4222000.00,1.8136934211,,,,,,
7/16/2012,1.42,#N/A,500,3528478,4222000.00,3.3563277324,,,,,,
7/17/2012,1.35,#N/A,484,3577852,4222000.00,3.2040904013,,,,,,
7/18/2012,1.28,#N/A,462,3613804,4222000.00,3.0280228794,,,,,,
7/19/2012,1.36,#N/A,493,3624654,4222000.00,3.221529659,,,,,,
7/20/2012,1.34,#N/A,485,3632845,4222000.00,3.162107579,,,,,,
7/21/2012,0.72,#N/A,255,3558879,4222000.00,1.6971050626,,,,,,
7/22/2012,0.76,#N/A,267,3502047,4222000.00,1.8058058768,,,,,,
7/23/2012,1.46,#N/A,519,3542847,4222000.00,3.4697383912,,,,,,
7/24/2012,1.49,#N/A,532,3575655,4222000.00,3.5240153742,,,,,,
7/25/2012,1.54,#N/A,548,3560864,4222000.00,3.6450789771,,,,,,
7/26/2012,1.68,#N/A,551,3279168,4222000.00,3.9798774806,,,,,,
7/27/2012,1.29,#N/A,460,3558674,4222000.00,3.0616207833,,,,,,
7/28/2012,0.82,#N/A,286,3502740,4222000.00,1.9339262232,,,,,,
7/29/2012,0.80,#N/A,280,3496540,4222000.00,1.8967116052,,,,,,
7/30/2012,1.30,#N/A,460,3536927,4222000.00,3.0804453356,,,,,,
7/31/2012,1.52,#N/A,539,3547681,4222000.00,3.5985370141,,,,,,
8/1/2012,1.64,#N/A,585,3567036,4222000.00,3.8844554472,,,,,,
8/2/2012,1.47,#N/A,484,3295194,4222000.00,3.4789336381,,,,,,
8/3/2012,1.23,#N/A,440,3586817,4222000.00,2.9055290908,,,,,,
8/4/2012,0.85,#N/A,301,3552358,4222000.00,2.0069268345,,,,,,
8/5/2012,0.78,#N/A,273,3509591,4222000.00,1.8424169074,,,,,,
8/6/2012,1.36,#N/A,484,3551896,4222000.00,3.227504761,,,,,,
8/7/2012,1.55,#N/A,544,3518685,4222000.00,3.6618477296,,,,,,
8/8/2012,1.75,#N/A,625,3581567,4222000.00,4.133221773,,,,,,
8/9/2012,1.66,#N/A,595,3578562,4222000.00,3.9381312918,,,,,,
8/10/2012,1.37,#N/A,494,3598056,4222000.00,3.2519271023,,,,,,
8/11/2012,0.83,#N/A,294,3546589,4222000.00,1.9634427322,,,,,,
8/12/2012,0.89,#N/A,312,3520886,4222000.00,2.0988644973,,,,,,
8/13/2012,1.38,#N/A,497,3596057,4222000.00,3.2734943282,,,,,,
8/14/2012,1.57,#N/A,566,3605170,4222000.00,3.7185399677,,,,,,
8/15/2012,1.60,#N/A,580,3616984,4222000.00,3.7980718563,,,,,,
8/16/2012,1.92,#N/A,695,3620136,4222000.00,4.547175218,,,,,,
8/17/2012,1.49,#N/A,541,3641054,4222000.00,3.519264561,,,,,,
8/18/2012,0.82,#N/A,298,3614871,4222000.00,1.9525637912,,,,,,
8/19/2012,0.75,#N/A,267,3575967,4222000.00,1.7684774646,,,,,,
8/20/2012,1.46,#N/A,523,3583053,4222000.00,3.4572455609,,,,,,
8/21/2012,1.82,#N/A,659,3628223,4222000.00,4.3020278104,,,,,,
8/22/2012,1.68,#N/A,602,3579169,4222000.00,3.9837865135,,,,,,
8/23/2012,1.66,#N/A,534,3217731,4222000.00,3.9307307252,,,,,,
8/24/2012,1.45,#N/A,518,3582586,4222000.00,3.4246398532,,,,,,
8/25/2012,0.96,#N/A,339,3525782,4222000.00,2.2773302396,,,,,,
8/26/2012,0.87,#N/A,291,3333439,4222000.00,2.0676748621,,,,,,
8/27/2012,1.67,#N/A,595,3561290,4222000.00,3.957230945,,,,,,
8/28/2012,1.92,#N/A,662,3442701,4222000.00,4.5544973611,,,,,,
8/29/2012,1.89,#N/A,673,3553409,4222000.00,4.485921167,,,,,,
8/30/2012,1.76,#N/A,601,3409098,4222000.00,4.1755795036,,,,,,
8/31/2012,1.48,#N/A,494,3343549,4222000.00,3.4994599517,,,,,,
9/1/2012,1.86,#N/A,651,3495164,4222000.00,4.4115905838,,,,,,
9/2/2012,0.95,#N/A,322,3376658,4222000.00,2.2586584711,,,,,,
9/3/2012,1.96,#N/A,683,3484864,4222000.00,4.6421229693,,,,,,
9/4/2012,2.01,#N/A,676,3357097,4222000.00,4.7694091113,,,,,,
9/5/2012,2.38,#N/A,734,3089458,4222000.00,5.6272412614,,,,,,
9/6/2012,2.26,#N/A,698,3088923,4222000.00,5.3521726104,,,,,,
9/7/2012,2.37,#N/A,821,3462218,4222000.00,5.6165614942,,,,,,
9/8/2012,2.24,#N/A,775,3464449,4222000.00,5.2984556203,,,,,,
9/9/2012,3.64,#N/A,1201,3300662,4222000.00,8.6183420212,,,,,,
9/10/2012,0.00,#N/A,1,3207612,4222000.00,0.0073841403,,,,,,
9/11/2012,8.92,#N/A,2964,3324076,4222000.00,21.1197622832,,,,,,
9/12/2012,3.35,#N/A,1140,3403666,4222000.00,7.9330407647,,,,,,
9/13/2012,2.44,#N/A,807,3303950,4222000.00,5.7852461155,,,,,,
9/14/2012,1.73,#N/A,599,3470839,4222000.00,4.0876539708,,,,,,
9/15/2012,1.30,#N/A,447,3448308,4222000.00,3.0703171923,,,,,,
9/16/2012,1.12,#N/A,367,3272108,4222000.00,2.6565635262,,,,,,
9/17/2012,1.92,#N/A,603,3145470,4222000.00,4.5406030415,,,,,,
9/18/2012,2.27,#N/A,676,2981618,4222000.00,5.3700269516,,,,,,
9/19/2012,2.50,#N/A,827,3312075,4222000.00,5.9140789523,,,,,,
9/20/2012,1.98,#N/A,649,3276356,4222000.00,4.6917556202,,,,,,
9/21/2012,1.64,#N/A,567,3451732,4222000.00,3.8907001448,,,,,,
9/22/2012,0.84,#N/A,288,3425576,4222000.00,1.9913181472,,,,,,
9/23/2012,1.68,#N/A,548,3256796,4222000.00,3.9853986884,,,,,,
9/24/2012,2.13,#N/A,697,3272031,4222000.00,5.0454178518,,,,,,
9/25/2012,2.12,#N/A,695,3283410,4222000.00,5.013505077,,,,,,
9/26/2012,2.00,#N/A,660,3296155,4222000.00,4.7426172936,,,,,,
9/27/2012,2.07,#N/A,680,3282343,4222000.00,4.9068945104,,,,,,
9/28/2012,1.87,#N/A,643,3438143,4222000.00,4.4296438322,,,,,,
9/29/2012,1.17,#N/A,405,3452159,4222000.00,2.7787277867,,,,,,
9/30/2012,1.02,#N/A,333,3273825,4222000.00,2.4091871814,,,,,,
10/1/2012,2.32,#N/A,751,3232417,4222000.00,5.5029342762,,,,,,
10/2/2012,2.34,#N/A,761,3254667,4222000.00,5.5380881901,,,,,,
10/3/2012,1.78,#N/A,580,3259588,4222000.00,4.2145096666,,,,,,
10/4/2012,1.76,#N/A,583,3314946,4222000.00,4.165564539,,,,,,
10/5/2012,1.61,#N/A,558,3462409,4222000.00,3.817135722,,,,,,
10/6/2012,0.98,#N/A,340,3455191,4222000.00,2.3307120862,,,,,,
10/7/2012,1.26,#N/A,417,3299960,4222000.00,2.9930167708,,,,,,
10/8/2012,2.26,#N/A,733,3250211,4222000.00,5.3416347664,,,,,,
10/9/2012,2.78,#N/A,907,3262364,4222000.00,6.5850130814,,,,,,
10/10/2012,2.37,#N/A,772,3251124,4222000.00,5.624261918,,,,,,
10/11/2012,2.13,#N/A,699,3278242,4222000.00,5.0503088342,,,,,,
10/12/2012,1.73,#N/A,619,3581884,4222000.00,4.0931805617,,,,,,
10/13/2012,1.17,#N/A,424,3616059,4222000.00,2.7772317384,,,,,,
10/14/2012,1.11,#N/A,341,3068070,4222000.00,2.6325151907,,,,,,
10/15/2012,1.57,#N/A,590,3761099,4222000.00,3.7155149881,,,,,,
10/16/2012,1.60,#N/A,633,3945757,4222000.00,3.799751065,,,,,,
10/17/2012,1.75,#N/A,691,3940201,4222000.00,4.1537603986,,,,,,
10/18/2012,1.79,#N/A,707,3953887,4222000.00,4.2352293301,,,,,,
10/19/2012,1.16,#N/A,456,3927463,4222000.00,2.7500115089,,,,,,
10/20/2012,1.13,#N/A,441,3891946,4222000.00,2.6838210484,,,,,,
10/21/2012,1.57,#N/A,613,3910718,4222000.00,3.7126648406,,,,,,
10/22/2012,1.89,#N/A,702,3716900,4222000.00,4.4734028101,,,,,,
10/23/2012,1.90,#N/A,734,3854528,4222000.00,4.5103124255,,,,,,
10/24/2012,2.10,#N/A,833,3958096,4222000.00,4.9847163355,,,,,,
10/25/2012,2.31,#N/A,912,3955463,4222000.00,5.4610893597,,,,,,
10/26/2012,1.91,#N/A,760,3971600,4222000.00,4.5324170154,,,,,,
10/27/2012,1.09,#N/A,422,3884197,4222000.00,2.5733151301,,,,,,
10/28/2012,0.79,#N/A,312,3928689,4222000.00,1.8809996476,,,,,,
10/29/2012,1.78,#N/A,678,3811521,4222000.00,4.2132104044,,,,,,
10/30/2012,2.13,#N/A,797,3746563,4222000.00,5.03856717,,,,,,
